,bb,random,hi_lo,ko,zen,ten,halves,uston
93,1.395,1.89,2.12,2.535,3.14,3.585,4.0,4.11
94,1.41,1.88,2.11,2.525,3.155,3.575,3.99,4.1
95,1.41,1.87,2.1,2.54,3.17,3.565,3.98,4.13
96,1.4,1.86,2.115,2.555,3.185,3.555,3.97,4.12
97,1.415,1.85,2.105,2.57,3.175,3.545,3.96,4.135
98,1.43,1.865,2.12,2.585,3.19,3.535,3.95,4.15
99,1.42,1.855,2.11,2.6,3.18,3.525,3.94,4.14
100,4.155,4.64,4.905,5.085,5.55,5.6,6.06,6.575
101,4.135,4.63,4.895,5.085,5.55,5.59,6.075,6.565
102,4.15,4.62,4.91,5.075,5.54,5.59,6.09,6.555
103,4.14,4.65,4.925,5.09,5.555,5.605,6.08,6.545
104,4.17,4.64,4.94,5.09,5.545,5.595,6.095,6.575
105,4.16,4.655,4.94,5.105,5.56,5.61,6.085,6.565
106,4.175,4.645,4.93,5.12,5.55,5.625,6.075,6.565
107,4.19,4.675,4.92,5.135,5.54,5.615,6.09,6.555
108,4.19,4.665,4.935,5.15,5.53,5.63,6.105,6.545
109,4.18,4.655,4.925,5.165,5.545,5.62,6.12,6.575
110,4.17,4.685,4.915,5.165,5.535,5.62,6.135,6.565
111,4.185,4.665,4.915,5.155,5.525,5.635,6.135,6.565
112,4.2,4.655,4.93,5.145,5.515,5.625,6.135,6.555
113,4.215,4.655,4.945,5.135,5.505,5.64,6.15,6.555
114,4.205,4.655,4.935,5.15,5.495,5.655,6.14,6.57
115,4.205,4.67,4.95,5.15,5.51,5.645,6.155,6.56
116,4.195,4.65,4.965,5.165,5.54,5.645,6.17,6.54
117,4.185,4.65,4.955,5.155,5.53,5.635,6.185,6.555
118,4.185,4.64,4.945,5.17,5.545,5.625,6.2,6.57
119,4.2,4.655,4.935,5.16,5.56,5.615,6.215,6.55
120,4.19,4.645,4.925,5.15,5.575,5.63,6.205,6.58
121,4.205,4.625,4.94,5.165,5.565,5.62,6.22,6.56
122,4.22,4.64,4.93,5.18,5.555,5.62,6.21,6.54
123,4.235,4.64,4.92,5.17,5.545,5.61,6.225,6.57
124,4.25,4.63,4.935,5.185,5.535,5.625,6.24,6.6
125,4.265,4.62,4.925,5.2,5.55,5.615,6.23,6.6
126,4.28,4.6,4.94,5.215,5.55,5.63,6.22,6.59
127,4.295,4.59,4.93,5.23,5.54,5.62,6.21,6.57
128,4.285,4.62,4.92,5.22,5.555,5.635,6.2,6.585
129,4.265,4.62,4.935,5.235,5.545,5.65,6.215,6.615
130,4.265,4.635,4.95,5.25,5.56,5.65,6.23,6.605
131,4.28,4.625,4.965,5.265,5.55,5.64,6.23,6.585
132,4.295,4.655,4.955,5.255,5.565,5.655,6.245,6.565
133,4.31,4.67,4.97,5.27,5.555,5.67,6.26,6.565
134,4.34,4.65,4.96,5.26,5.57,5.685,6.275,6.565
135,4.33,4.665,4.975,5.25,5.56,5.675,6.265,6.595
136,4.345,4.68,4.965,5.24,5.575,5.69,6.28,6.585
137,4.36,4.66,4.98,5.255,5.565,5.68,6.295,6.565
138,4.35,4.66,4.995,5.245,5.58,5.67,6.285,6.58
139,4.34,4.69,5.01,5.235,5.57,5.685,6.275,6.595
140,4.355,4.68,5.0,5.25,5.56,5.7,6.265,6.585
141,4.37,4.68,5.015,5.265,5.575,5.715,6.255,6.565
142,4.37,4.71,5.005,5.28,5.575,5.73,6.245,6.595
143,4.36,4.69,4.995,5.27,5.565,5.745,6.235,6.575
144,4.36,4.705,5.01,5.285,5.565,5.76,6.25,6.605
145,4.36,4.685,5.0,5.3,5.555,5.775,6.265,6.585
146,4.375,4.7,4.99,5.29,5.57,5.79,6.255,6.6
147,4.39,4.715,4.98,5.28,5.585,5.805,6.255,6.6
148,4.405,4.745,4.97,5.295,5.575,5.82,6.27,6.63
149,4.42,4.76,4.96,5.31,5.565,5.835,6.285,6.61
150,4.4,4.74,4.975,5.3,5.555,5.85,6.275,6.6
151,4.39,4.73,4.975,5.315,5.57,5.85,6.275,6.58
152,4.39,4.73,4.975,5.33,5.56,5.84,6.29,6.61
153,4.405,4.745,4.965,5.345,5.575,5.83,6.305,6.59
154,4.395,4.76,4.965,5.36,5.565,5.845,6.295,6.58
155,4.385,4.74,4.955,5.375,5.58,5.86,6.31,6.595
156,4.375,4.73,4.97,5.39,5.595,5.875,6.325,6.585
157,4.365,4.71,4.96,5.405,5.585,5.865,6.315,6.615
158,4.355,4.7,4.975,5.395,5.575,5.855,6.305,6.63
159,4.345,4.7,4.99,5.385,5.565,5.845,6.32,6.63
160,4.335,4.69,5.005,5.375,5.58,5.835,6.335,6.62
161,4.35,4.67,4.995,5.39,5.58,5.85,6.35,6.635
162,4.33,4.7,4.985,5.405,5.57,5.865,6.365,6.625
163,4.345,4.715,5.0,5.395,5.56,5.88,6.38,6.615
164,4.36,4.73,4.99,5.41,5.55,5.895,6.395,6.615
165,4.36,4.745,4.98,5.41,5.54,5.885,6.395,6.605
166,4.375,4.735,4.97,5.4,5.54,5.9,6.41,6.605
167,4.39,4.715,4.985,5.4,5.53,5.915,6.4,6.635
168,4.39,4.745,4.975,5.415,5.53,5.905,6.39,6.65
169,4.405,4.76,4.965,5.43,5.53,5.92,6.405,6.65
170,4.435,4.76,4.98,5.42,5.545,5.91,6.395,6.68
171,4.425,4.74,4.98,5.435,5.535,5.925,6.41,6.68
172,4.415,4.755,4.995,5.45,5.525,5.94,6.425,6.67
173,4.445,4.77,4.985,5.465,5.54,5.955,6.415,6.67
174,4.46,4.76,5.0,5.48,5.53,5.97,6.43,6.66
175,4.475,4.775,5.0,5.495,5.52,5.96,6.445,6.66
176,4.505,4.805,4.99,5.485,5.52,5.975,6.435,6.69
177,4.52,4.835,5.005,5.475,5.535,5.965,6.45,6.68
178,4.535,4.825,4.995,5.49,5.55,5.955,6.465,6.67
179,4.525,4.855,5.01,5.505,5.54,5.97,6.455,6.685
180,4.515,4.87,5.025,5.52,5.555,5.96,6.445,6.665
181,4.53,4.86,5.015,5.51,5.545,5.975,6.445,6.68
182,4.52,4.84,5.03,5.525,5.535,5.965,6.46,6.695
183,4.535,4.84,5.045,5.54,5.525,5.98,6.45,6.725
184,4.55,4.87,5.06,5.53,5.515,5.995,6.44,6.705
185,4.565,4.87,5.05,5.52,5.505,5.985,6.455,6.705
186,4.555,4.87,5.04,5.535,5.495,6.0,6.47,6.685
187,4.57,4.86,5.055,5.535,5.51,6.015,6.46,6.7
188,4.56,4.85,5.055,5.535,5.525,6.03,6.475,6.69
189,4.575,4.88,5.045,5.525,5.515,6.02,6.49,6.705
190,4.59,4.88,5.035,5.515,5.53,6.01,6.505,6.695
191,4.58,4.895,5.05,5.53,5.545,6.0,6.52,6.675
192,4.595,4.91,5.065,5.52,5.56,5.99,6.51,6.69
193,4.61,4.89,5.055,5.535,5.575,6.005,6.525,6.72
194,4.625,4.905,5.045,5.525,5.59,6.02,6.525,6.75
195,4.64,4.905,5.035,5.515,5.59,6.035,6.54,6.765
196,4.64,4.895,5.05,5.53,5.605,6.05,6.53,6.745
197,4.63,4.885,5.065,5.52,5.62,6.065,6.545,6.745
198,4.645,4.9,5.08,5.535,5.61,6.08,6.56,6.725
199,4.66,4.915,5.095,5.535,5.61,6.07,6.575,6.705
200,6.72,7.49,8.0,8.535,9.185,9.75,10.14,10.65
201,6.72,7.48,7.99,8.55,9.185,9.765,10.155,10.665
202,6.71,7.48,8.005,8.54,9.175,9.755,10.17,10.695
203,6.725,7.51,7.995,8.555,9.165,9.745,10.185,10.695
204,6.755,7.5,8.01,8.57,9.18,9.76,10.2,10.71
205,6.77,7.48,8.025,8.585,9.195,9.75,10.19,10.725
206,6.77,7.46,8.015,8.6,9.21,9.75,10.18,10.715
207,6.785,7.475,8.03,8.615,9.2,9.765,10.195,10.745
208,6.8,7.49,8.02,8.63,9.215,9.755,10.21,10.76
209,6.79,7.52,8.01,8.645,9.205,9.77,10.2,10.75
210,6.78,7.51,8.0,8.66,9.195,9.76,10.19,10.765
211,6.795,7.525,7.99,8.675,9.185,9.775,10.205,10.755
212,6.785,7.54,8.005,8.69,9.2,9.79,10.195,10.755
213,6.8,7.54,8.02,8.705,9.2,9.805,10.21,10.745
214,6.79,7.53,8.035,8.72,9.19,9.805,10.2,10.735
215,6.805,7.52,8.025,8.71,9.18,9.82,10.2,10.75
216,6.82,7.5,8.04,8.725,9.17,9.835,10.215,10.74
217,6.835,7.515,8.055,8.715,9.16,9.825,10.205,10.755
218,6.85,7.53,8.07,8.705,9.175,9.84,10.205,10.735
219,6.865,7.545,8.06,8.72,9.19,9.855,10.22,10.75
220,6.88,7.545,8.05,8.735,9.18,9.845,10.235,10.75
221,6.87,7.535,8.04,8.75,9.18,9.86,10.25,10.75
222,6.885,7.525,8.055,8.765,9.195,9.85,10.265,10.765
223,6.885,7.515,8.07,8.78,9.21,9.865,10.28,10.795
224,6.915,7.53,8.085,8.795,9.2,9.855,10.28,10.775
225,6.93,7.545,8.1,8.81,9.215,9.87,10.295,10.79
226,6.945,7.545,8.09,8.81,9.205,9.87,10.285,10.79
227,6.96,7.56,8.105,8.8,9.22,9.885,10.275,10.82
228,6.99,7.55,8.095,8.815,9.21,9.9,10.29,10.835
229,6.98,7.53,8.11,8.815,9.2,9.89,10.28,10.815
230,6.995,7.56,8.125,8.83,9.215,9.905,10.27,10.805
231,7.01,7.59,8.14,8.845,9.205,9.895,10.27,10.805
232,7.025,7.62,8.155,8.86,9.195,9.91,10.285,10.835
233,7.04,7.61,8.17,8.875,9.195,9.91,10.3,10.835
234,7.04,7.59,8.185,8.865,9.185,9.925,10.315,10.85
235,7.055,7.62,8.175,8.855,9.2,9.915,10.33,10.83
236,7.045,7.65,8.19,8.87,9.215,9.915,10.32,10.845
237,7.06,7.68,8.205,8.86,9.205,9.93,10.335,10.825
238,7.05,7.67,8.22,8.875,9.22,9.93,10.325,10.805
239,7.065,7.685,8.21,8.865,9.235,9.92,10.34,10.785
240,7.08,7.715,8.2,8.865,9.25,9.935,10.355,10.815
241,7.095,7.715,8.215,8.855,9.265,9.935,10.355,10.795
242,7.085,7.745,8.23,8.845,9.28,9.925,10.355,10.785
243,7.1,7.76,8.22,8.86,9.295,9.94,10.37,10.8
244,7.09,7.75,8.235,8.85,9.31,9.93,10.36,10.79
245,7.12,7.74,8.25,8.865,9.3,9.945,10.35,10.77
246,7.135,7.77,8.24,8.865,9.33,9.96,10.365,10.77
247,7.15,7.785,8.255,8.855,9.33,9.95,10.355,10.75
248,7.15,7.775,8.27,8.87,9.345,9.965,10.37,10.73
249,7.14,7.755,8.285,8.87,9.36,9.98,10.385,10.745
250,7.155,7.735,8.3,8.885,9.375,9.995,10.375,10.775
251,7.17,7.735,8.29,8.9,9.39,10.01,10.39,10.79
252,7.16,7.725,8.28,8.89,9.38,10.025,10.405,10.78
253,7.16,7.715,8.27,8.905,9.37,10.015,10.42,10.795
254,7.175,7.73,8.285,8.895,9.36,10.03,10.42,10.775
255,7.19,7.72,8.3,8.885,9.35,10.02,10.41,10.755
256,7.205,7.72,8.315,8.9,9.365,10.035,10.425,10.785
257,7.22,7.75,8.305,8.915,9.38,10.025,10.44,10.775
258,7.22,7.765,8.32,8.905,9.395,10.04,10.455,10.775
259,7.25,7.755,8.335,8.92,9.375,10.055,10.47,10.79
260,7.24,7.785,8.35,8.935,9.39,10.07,10.485,10.78
261,7.24,7.8,8.365,8.95,9.405,10.085,10.5,10.795
262,7.23,7.79,8.355,8.965,9.42,10.1,10.515,10.825
263,7.22,7.82,8.37,8.955,9.435,10.09,10.505,10.805
264,7.21,7.835,8.36,8.97,9.45,10.08,10.52,10.795
265,7.225,7.825,8.35,8.96,9.465,10.07,10.51,10.795
266,7.24,7.825,8.365,8.975,9.445,10.06,10.525,10.81
267,7.255,7.815,8.355,8.99,9.46,10.05,10.515,10.825
268,7.285,7.805,8.345,9.005,9.475,10.065,10.53,10.825
269,7.3,7.835,8.36,9.02,9.49,10.08,10.545,10.84
270,7.315,7.85,8.375,9.035,9.505,10.095,10.535,10.87
271,7.305,7.88,8.365,9.025,9.52,10.085,10.55,10.86
272,7.32,7.895,8.38,9.04,9.535,10.085,10.54,10.875
273,7.35,7.91,8.395,9.03,9.55,10.075,10.54,10.905
274,7.365,7.9,8.385,9.02,9.565,10.065,10.555,10.935
275,7.355,7.915,8.375,9.035,9.555,10.08,10.545,10.935
276,7.37,7.905,8.365,9.05,9.555,10.07,10.545,10.965
277,7.385,7.935,8.38,9.065,9.585,10.085,10.56,10.945
278,7.385,7.925,8.37,9.08,9.6,10.1,10.575,10.945
279,7.375,7.915,8.36,9.08,9.6,10.115,10.59,10.925
280,7.39,7.945,8.375,9.07,9.615,10.105,10.605,10.94
281,7.38,7.975,8.39,9.06,9.63,10.095,10.62,10.93
282,7.395,7.99,8.405,9.06,9.62,10.085,10.61,10.93
283,7.395,8.005,8.42,9.075,9.635,10.1,10.61,10.92
284,7.41,7.995,8.41,9.09,9.625,10.09,10.625,10.935
285,7.4,8.01,8.425,9.08,9.64,10.105,10.625,10.935
286,7.43,8.025,8.425,9.07,9.63,10.095,10.615,10.95
287,7.445,8.015,8.44,9.085,9.62,10.11,10.605,10.95
288,7.46,8.03,8.455,9.1,9.635,10.125,10.62,10.94
289,7.45,8.045,8.47,9.115,9.65,10.14,10.61,10.955
290,7.465,8.025,8.46,9.105,9.64,10.155,10.6,10.945
291,7.48,8.015,8.475,9.105,9.655,10.145,10.615,10.935
292,7.495,8.015,8.49,9.12,9.67,10.16,10.605,10.925
293,7.51,8.045,8.48,9.135,9.66,10.16,10.595,10.94
294,7.51,8.035,8.495,9.125,9.675,10.175,10.61,10.94
295,7.51,8.025,8.485,9.14,9.69,10.165,10.625,10.93
296,7.54,8.005,8.5,9.155,9.705,10.155,10.64,10.96
297,7.53,8.005,8.515,9.17,9.72,10.17,10.63,10.975
298,7.52,7.995,8.53,9.17,9.72,10.16,10.62,10.99
299,7.51,8.01,8.52,9.17,9.735,10.15,10.635,10.99
300,11.02,11.265,11.495,11.805,12.365,12.895,13.075,13.39
301,11.01,11.255,11.51,11.805,12.365,12.91,13.065,13.39
302,11.025,11.245,11.525,11.795,12.38,12.925,13.055,13.37
303,11.04,11.275,11.54,11.81,12.395,12.915,13.07,13.37
304,11.03,11.29,11.555,11.825,12.41,12.93,13.07,13.36
305,11.02,11.29,11.545,11.815,12.425,12.92,13.085,13.375
306,11.035,11.305,11.535,11.83,12.425,12.92,13.075,13.39
307,11.05,11.295,11.525,11.82,12.44,12.91,13.09,13.37
308,11.03,11.325,11.515,11.835,12.43,12.9,13.08,13.37
309,11.045,11.315,11.53,11.825,12.42,12.915,13.095,13.4
310,11.045,11.315,11.545,11.84,12.435,12.93,13.11,13.43
311,11.035,11.33,11.56,11.855,12.45,12.945,13.1,13.42
312,11.05,11.345,11.575,11.845,12.45,12.935,13.115,13.45
313,11.03,11.375,11.59,11.86,12.44,12.925,13.13,13.44
314,11.045,11.365,11.605,11.875,12.455,12.915,13.145,13.42
315,11.035,11.355,11.62,11.89,12.47,12.905,13.16,13.45
