,bb,random,hi_lo,ko,zen,ten,halves,uston
0,1.015,1.295,1.425,1.7,2.04,2.375,2.78,2.84
1,1.005,1.31,1.415,1.69,2.04,2.39,2.795,2.84
2,1.005,1.325,1.43,1.68,2.03,2.405,2.81,2.83
3,1.02,1.305,1.42,1.695,2.02,2.395,2.8,2.845
4,1.035,1.295,1.41,1.685,2.035,2.41,2.815,2.835
5,1.035,1.275,1.4,1.685,2.025,2.425,2.83,2.825
6,1.065,1.265,1.415,1.7,2.015,2.44,2.82,2.855
7,1.065,1.28,1.405,1.715,2.005,2.455,2.81,2.845
8,1.055,1.27,1.42,1.73,1.995,2.455,2.825,2.845
9,1.055,1.3,1.41,1.745,2.01,2.47,2.84,2.835
10,1.07,1.3,1.425,1.745,2.01,2.46,2.855,2.85
11,1.085,1.33,1.425,1.76,2.025,2.45,2.845,2.84
12,1.085,1.345,1.415,1.75,2.055,2.45,2.835,2.87
13,1.075,1.325,1.405,1.765,2.045,2.465,2.835,2.86
14,1.105,1.315,1.42,1.78,2.035,2.48,2.825,2.84
15,1.105,1.315,1.435,1.795,2.05,2.47,2.84,2.855
16,1.095,1.345,1.45,1.785,2.065,2.485,2.83,2.845
17,1.085,1.335,1.44,1.775,2.055,2.475,2.82,2.845
18,1.075,1.35,1.455,1.765,2.07,2.465,2.81,2.845
19,1.075,1.34,1.445,1.755,2.085,2.48,2.8,2.86
20,1.065,1.32,1.46,1.77,2.1,2.47,2.815,2.89
21,1.055,1.335,1.475,1.785,2.115,2.485,2.805,2.88
22,1.07,1.325,1.49,1.8,2.105,2.5,2.795,2.86
23,1.085,1.315,1.505,1.79,2.095,2.49,2.785,2.86
24,1.085,1.315,1.52,1.805,2.11,2.505,2.775,2.86
25,1.085,1.33,1.535,1.82,2.11,2.495,2.79,2.85
26,1.1,1.33,1.55,1.81,2.125,2.495,2.78,2.85
27,1.09,1.31,1.565,1.825,2.115,2.485,2.77,2.84
28,1.105,1.325,1.58,1.84,2.13,2.5,2.76,2.855
29,1.095,1.305,1.57,1.83,2.12,2.515,2.75,2.87
30,1.11,1.32,1.56,1.845,2.11,2.505,2.74,2.86
31,1.125,1.31,1.575,1.86,2.125,2.495,2.755,2.86
32,1.14,1.31,1.59,1.875,2.14,2.485,2.77,2.89
33,1.13,1.325,1.58,1.865,2.155,2.475,2.76,2.87
34,1.12,1.355,1.595,1.855,2.17,2.49,2.775,2.885
35,1.135,1.345,1.61,1.87,2.185,2.48,2.765,2.9
36,1.125,1.325,1.6,1.885,2.2,2.47,2.755,2.9
37,1.14,1.34,1.615,1.875,2.19,2.485,2.77,2.89
38,1.155,1.355,1.605,1.89,2.18,2.5,2.785,2.87
39,1.17,1.37,1.62,1.88,2.17,2.49,2.775,2.9
40,1.16,1.385,1.635,1.895,2.185,2.48,2.79,2.93
41,1.16,1.375,1.625,1.91,2.2,2.495,2.78,2.92
42,1.175,1.39,1.615,1.9,2.19,2.51,2.795,2.95
43,1.165,1.405,1.63,1.89,2.205,2.525,2.81,2.94
44,1.18,1.395,1.645,1.88,2.195,2.515,2.825,2.92
